Monte;Region;Area;Year;Age5;Age5;Age5;Age5;Age5;Age5;Age5;Age5;Size2;Size3;Size4;Size5;Size6;Size7;Size8;Size9;Size10;Size11;Size12;Size13;Size14;Size15;Size16;Size17;Size18;Size19;Size20;Size21;Size22;Size23;Size24;Size25;Size26;Size27;Size28;Size29;Size30;Size31;Size32;Size33;Size34;Size35;Size36;Size37;Size38;Size39;Size40;Size41;Size42;Size43;Size44;Size45;Size46;Size47;Size48;Size49;Size50;Size51;Size52;Size53;Size54;Size55;Size56;Size57;Size58;Size59;Size60;Size61;Size62;Size63;Size64;Size65;Size66;Size67;Size68;Size69;Size70;Size71;Size72;Size73;Size74;Size75;Size76;Size77;Size78;Size79;Size80;Size81;Size82;Size83;Size84;Size85;Size86;Size87;Size88;Size89;Size90;Size91;Size92;Size93;Size94;Size95;Size96;Size97;Size98;Size99;Size100;Size101;Size102;Size103;Size104;Size105;Size106;Size107;Size108;Size109;Size110;Size111;Size112;Size113;Size114;Size115;Size116;Size117;Size118;Size119;Size120;Size121
1;1;1;2010;0,963780929261118;4,14077528374558;4,05832192588513;3,97750018136866;3,89828338299276;3,82064192506771;3,74454552818943;113,248136761412;8,46498144487397E-03;8,46527501354135E-03;8,46556512774216E-03;8,46585178710777E-03;8,46613499127418E-03;8,46641473988202E-03;8,46669103257654E-03;8,46696386900764E-03;8,46723324882984E-03;8,46749917170227E-03;8,46776163728873E-03;8,46802064525763E-03;8,46827619528201E-03;8,46852828703956E-03;8,4687769202126E-03;8,46902209448809E-03;8,46926380955761E-03;8,4695020651174E-03;8,46973686086831E-03;8,46996819651587E-03;8,47019607177021E-03;8,47042048634613E-03;8,47064143996305E-03;8,47085893234503E-03;8,4710729632208E-03;8,47128353232371E-03;8,47149063939175E-03;8,47169428416756E-03;8,47189446639845E-03;8,47209118583632E-03;8,47228444223778E-03;8,47247423536404E-03;8,47266056498097E-03;8,4728434308591E-03;8,47302283277358E-03;8,47319877050424E-03;8,47337124383555E-03;8,47354025255661E-03;8,47370579646119E-03;8,47386787534771E-03;8,47402648901923E-03;8,47418163728347E-03;8,4743333199528E-03;8,47448153684423E-03;8,47462628777946E-03;8,47476757258479E-03;8,47490539109121E-03;8,47503974313435E-03;8,47517062855451E-03;8,47529804719661E-03;8,47542199891027E-03;8,47554248354972E-03;8,47565950097388E-03;8,22324925424834E-03;8,22335601861409E-03;8,2234594170683E-03;8,22355944949226E-03;8,22365611577175E-03;8,22374941579711E-03;8,2238393494632E-03;8,2239259166694E-03;8,22400911731962E-03;8,22408895132228E-03;8,22416541859036E-03;8,22423851904134E-03;8,22430825259725E-03;8,22437461918463E-03;8,22443761873455E-03;8,22449725118261E-03;8,22455351646895E-03;8,22460641453821E-03;8,22465594533959E-03;8,2247021088268E-03;8,22474490495807E-03;8,22478433369618E-03;8,22482039500842E-03;8,22485308886663E-03;8,22488241524715E-03;8,22490837413086E-03;8,22493096550319E-03;8,22495018935405E-03;8,22496604567792E-03;8,2249785344738E-03;8,2249876557452E-03;8,22499340950017E-03;8,22499579575129E-03;8,22499481451566E-03;8,22499046581492E-03;8,22498274967523E-03;8,22497166612726E-03;8,22495721520623E-03;8,22493939695188E-03;8,22491821140848E-03;8,22489365862482E-03;8,22486573865421E-03;8,2248344515545E-03;8,22479979738807E-03;8,22476177622179E-03;8,2247203881271E-03;8,22467563317994E-03;8,22462751146078E-03;8,2245760230546E-03;8,22452116805094E-03;8,22446294654382E-03;8,22440135863181E-03;0,008224336404418;8,22426808401001E-03;8,22419639751995E-03;8,22412134506448E-03;8,22404292676479E-03;8,22396114274655E-03;0,00822387599314;8,22378747807986E-03;8,2236955977054E-03;8,22360035216038E-03;8,22350174159311E-03;8,22339976615639E-03;8,22329442600755E-03;8,22318572130844E-03;8,22307365222543E-03
1;1;2;2010;4,47730930374123;4,14077528374558;4,05832192588513;3,97750018136866;3,89828338299276;3,82064192506771;3,74454552818943;113,261002809832;8,46159642647363E-03;8,46189544312757E-03;8,46219081633475E-03;8,46248254568595E-03;8,46277063077753E-03;8,46305507121149E-03;8,46333586659542E-03;8,46361301654254E-03;8,46388652067166E-03;8,46415637860722E-03;8,46442258997926E-03;8,46468515442345E-03;8,46494407158107E-03;8,46519934109901E-03;8,46545096262978E-03;8,46569893583153E-03;8,46594326036801E-03;8,46618393590858E-03;8,46642096212824E-03;8,46665433870763E-03;8,46688406533298E-03;8,46711014169615E-03;8,46733256749465E-03;8,46755134243159E-03;8,46776646621573E-03;8,46797793856143E-03;8,4681857591887E-03;8,46838992782318E-03;8,46859044419613E-03;8,46878730804444E-03;8,46898051911064E-03;8,4691700771429E-03;8,46935598189499E-03;8,46953823312636E-03;8,46971683060205E-03;8,46989177409276E-03;8,47006306337482E-03;8,4702306982302E-03;8,4703946784465E-03;8,47055500381695E-03;8,47071167414044E-03;8,47086468922148E-03;8,47101404887022E-03;8,47115975290246E-03;8,47130180113962E-03;8,47144019340877E-03;8,47157492954263E-03;8,47170600937955E-03;8,47183343276352E-03;8,47195719954417E-03;8,47207730957678E-03;8,47219376272226E-03;8,47230655884717E-03;8,22616744843079E-03;8,22626969436337E-03;8,2263683820799E-03;8,22646351147315E-03;8,22655508244141E-03;8,22664309488851E-03;8,22672754872376E-03;8,22680844386203E-03;8,22688578022366E-03;8,22695955773453E-03;8,22702977632605E-03;8,22709643593512E-03;8,22715953650416E-03;8,22721907798113E-03;8,22727506031948E-03;8,2273274834782E-03;8,22737634742176E-03;8,2274216521202E-03;8,22746339754901E-03;8,22750158368926E-03;8,22753621052749E-03;8,22756727805579E-03;8,22759478627173E-03;8,22761873517843E-03;8,2276391247845E-03;8,22765595510408E-03;8,22766922615681E-03;8,22767893796785E-03;8,2276850905679E-03;8,22768768399313E-03;8,22768671828525E-03;8,22768219349147E-03;8,22767410966453E-03;8,22766246686268E-03;8,22764726514965E-03;8,22762850459473E-03;8,22760618527268E-03;8,22758030726379E-03;8,22755087065387E-03;8,22751787553421E-03;8,22748132200164E-03;8,22744121015847E-03;8,22739754011255E-03;8,22735031197721E-03;8,2272995258713E-03;8,22724518191916E-03;8,22718728025067E-03;8,22712582100118E-03;8,22706080431156E-03;8,22699223032819E-03;8,22692009920293E-03;8,22684441109316E-03;8,22676516616176E-03;8,22668236457711E-03;8,22659600651309E-03;8,22650609214907E-03;8,22641262166992E-03;8,22631559526603E-03;8,22621501313326E-03;8,22611087547297E-03;8,22600318249203E-03;8,22589193440278E-03;8,22577713142308E-03;8,22565877377625E-03;8,22553686169114E-03;8,22541139540205E-03;8,2252823751488E-03
1;1;3;2010;2,12459138568119;4,14077528374558;4,05832192588513;3,97750018136866;3,89828338299276;3,82064192506771;3,74454552818943;113,369077822666;8,46384581995409E-03;8,46414120762967E-03;8,46443307767529E-03;8,46472142970875E-03;8,46500626335279E-03;8,46528757823512E-03;8,4655653739884E-03;8,46583965025024E-03;8,46611040666324E-03;8,46637764287493E-03;8,4666413585378E-03;8,46690155330933E-03;8,46715822685192E-03;8,46741137883299E-03;8,46766100892486E-03;8,46790711680487E-03;8,4681497021553E-03;8,46838876466339E-03;8,46862430402137E-03;8,46885631992642E-03;8,46908481208069E-03;8,46930978019132E-03;8,4695312239704E-03;8,46974914313499E-03;8,46996353740714E-03;8,47017440651385E-03;8,47038175018711E-03;8,47058556816389E-03;8,47078586018611E-03;8,47098262600068E-03;8,47117586535949E-03;8,4713655780194E-03;8,47155176374225E-03;8,47173442229485E-03;8,47191355344899E-03;8,47208915698146E-03;0,008472261232674;8,47242978031333E-03;8,47259479969119E-03;8,47275629060424E-03;8,47291425285418E-03;8,47306868624765E-03;8,47321959059629E-03;8,47336696571672E-03;8,47351081143054E-03;8,47365112756434E-03;8,47378791394968E-03;8,47392117042312E-03;8,4740508968262E-03;8,47417709300542E-03;8,47429975881231E-03;8,47441889410336E-03;8,47453449874003E-03;8,22422807370956E-03;8,22433332596376E-03;8,22443514802184E-03;8,22453353976894E-03;8,22462850109503E-03;8,22472003189499E-03;8,22480813206852E-03;8,22489280152019E-03;8,22497404015941E-03;8,22505184790048E-03;8,22512622466253E-03;8,22519717036958E-03;8,22526468495046E-03;8,22532876833891E-03;8,2253894204735E-03;8,22544664129766E-03;8,22550043075968E-03;8,22555078881273E-03;8,2255977154148E-03;8,22564121052878E-03;8,22568127412238E-03;8,2257179061682E-03;8,22575110664368E-03;8,22578087553113E-03;8,22580721281771E-03;8,22583011849543E-03;8,22584959256119E-03;8,22586563501672E-03;8,2258782458686E-03;8,22588742512831E-03;8,22589317281214E-03;8,22589548894128E-03;8,22589437354173E-03;8,2258898266444E-03;8,22588184828501E-03;8,22587043850417E-03;8,22585559734733E-03;8,22583732486479E-03;8,22581562111172E-03;8,22579048614815E-03;8,22576192003896E-03;8,22572992285386E-03;8,22569449466745E-03;8,22565563555916E-03;8,2256133456133E-03;0,008225567624919;8,22551847357027E-03;8,22546589166597E-03;8,22540987930979E-03;8,22535043661029E-03;8,22528756368089E-03;8,22522126063983E-03;8,22515152761024E-03;8,22507836472007E-03;8,22500177210212E-03;8,22492174989407E-03;8,22483829823841E-03;8,22475141728249E-03;8,22466110717852E-03;8,22456736808356E-03;8,22447020015948E-03;8,22436960357303E-03;8,22426557849579E-03;8,2241581251042E-03;8,22404724357953E-03;8,22393293410788E-03;8,22381519688022E-03
1;1;4;2010;7,19842263002524;4,14077528374558;4,05832192588513;3,97750018136866;3,89828338299276;3,82064192506771;3,74454552818943;113,421828737486;8,45909579659016E-03;8,45939882699578E-03;8,45969807464365E-03;8,4599935390946E-03;8,46028521991578E-03;8,4605731166807E-03;8,46085722896917E-03;8,46113755636736E-03;8,46141409846776E-03;8,46168685486921E-03;8,46195582517687E-03;8,46222100900226E-03;8,46248240596323E-03;8,46274001568398E-03;8,46299383779503E-03;8,46324387193328E-03;8,46349011774196E-03;8,46373257487062E-03;8,46397124297521E-03;8,46420612171799E-03;8,46443721076758E-03;8,46466450979895E-03;8,46488801849343E-03;8,46510773653869E-03;8,46532366362877E-03;8,46553579946405E-03;8,46574414375127E-03;8,46594869620353E-03;8,46614945654028E-03;8,46634642448733E-03;8,46653959977686E-03;8,4667289821474E-03;8,46691457134384E-03;8,46709636711743E-03;8,46727436922578E-03;8,46744857743287E-03;8,46761899150905E-03;8,46778561123101E-03;8,46794843638181E-03;8,46810746675091E-03;8,46826270213408E-03;8,4684141423335E-03;8,4685617871577E-03;8,46870563642156E-03;8,46884568994636E-03;8,46898194755972E-03;8,46911440909566E-03;8,46924307439452E-03;8,46936794330306E-03;8,46948901567437E-03;8,46960629136794E-03;8,4697197702496E-03;8,46982945219158E-03;8,22832297893509E-03;8,22842189163065E-03;8,22851710433596E-03;8,22860861695231E-03;8,22869642938722E-03;8,22878054155446E-03;8,22886095337405E-03;8,22893766477226E-03;8,2290106756816E-03;8,22907998604083E-03;8,22914559579496E-03;8,22920750489522E-03;8,22926571329913E-03;8,22932022097042E-03;8,22937102787909E-03;8,22941813400136E-03;8,22946153931972E-03;8,2295012438229E-03;8,22953724750586E-03;8,22956955036981E-03;8,22959815242224E-03;8,22962305367682E-03;8,22964425415352E-03;8,22966175387852E-03;8,22967555288426E-03;8,22968565120943E-03;8,22969204889894E-03;8,22969474600395E-03;8,22969374258188E-03;8,22968903869635E-03;8,22968063441728E-03;8,22966852982077E-03;8,22965272498919E-03;8,22963322001116E-03;8,22961001498151E-03;8,22958311000133E-03;8,22955250517793E-03;8,22951820062487E-03;8,22948019646194E-03;8,22943849281516E-03;8,2293930898168E-03;8,22934398760534E-03;8,22929118632551E-03;8,22923468612827E-03;8,22917448717081E-03;8,22911058961654E-03;8,22904299363512E-03;8,22897169940241E-03;8,22889670710053E-03;8,22881801691779E-03;8,22873562904875E-03;8,2286495436942E-03;8,22855976106114E-03;8,22846628136278E-03;8,22836910481858E-03;8,2282682316542E-03;8,22816366210152E-03;8,22805539639865E-03;8,2279434347899E-03;8,22782777752581E-03;8,22770842486313E-03;8,22758537706481E-03;8,22745863440004E-03;8,22732819714418E-03;8,22719406557884E-03;8,22705623999181E-03;8,22691472067709E-03
1;1;1;2011;4,15426164613058;0,9446967882201;4,05878243958882;3,97796176760432;3,89874040085494;3,82109220018328;3,74498814613153;114,676071966866;8,46085829914323E-03;8,46115371128042E-03;8,46144558739273E-03;8,46173392709123E-03;8,46201872999219E-03;8,46229999571704E-03;8,46257772389243E-03;8,46285191415019E-03;8,46312256612733E-03;8,46338967946607E-03;8,46365325381382E-03;8,46391328882318E-03;8,46416978415196E-03;8,46442273946316E-03;8,46467215442497E-03;8,4649180287108E-03;8,46516036199923E-03;8,46539915397407E-03;8,46563440432432E-03;8,46586611274417E-03;8,46609427893304E-03;8,46631890259553E-03;8,46653998344146E-03;8,46675752118585E-03;8,46697151554893E-03;8,46718196625613E-03;8,46738887303809E-03;8,46759223563067E-03;8,46779205377493E-03;8,46798832721713E-03;8,46818105570875E-03;8,4683702390065E-03;8,46855587687226E-03;8,46873796907317E-03;8,46891651538153E-03;8,46909151557491E-03;8,46926296943605E-03;8,46943087675293E-03;8,46959523731873E-03;8,46975605093185E-03;8,46991331739591E-03;8,47006703651974E-03;8,4702172081174E-03;8,47036383200814E-03;8,47050690801646E-03;8,47064643597206E-03;8,47078241570986E-03;8,47091484707001E-03;8,47104372989785E-03;8,47116906404397E-03;8,47129084936416E-03;8,47140908571946E-03;8,47152377297608E-03;8,22664586960959E-03;8,22675017072937E-03;8,2268510174591E-03;8,22694840968956E-03;8,22704234731668E-03;8,22713283024145E-03;8,22721985837002E-03;8,22730343161361E-03;8,22738354988857E-03;8,22746021311634E-03;8,22753342122349E-03;8,22760317414169E-03;8,2276694718077E-03;8,22773231416343E-03;8,22779170115585E-03;8,22784763273709E-03;8,22790010886434E-03;8,22794912949993E-03;8,22799469461129E-03;8,22803680417096E-03;8,22807545815658E-03;8,22811065655091E-03;8,22814239934181E-03;8,22817068652226E-03;8,22819551809032E-03;8,2282168940492E-03;8,22823481440718E-03;8,22824927917767E-03;8,22826028837916E-03;8,22826784203529E-03;8,22827194017476E-03;8,22827258283141E-03;8,22826977004417E-03;8,22826350185709E-03;8,2282537783193E-03;8,22824059948505E-03;8,2282239654137E-03;8,2282038761697E-03;8,22818033182263E-03;8,22815333244713E-03;8,22812287812299E-03;8,22808896893507E-03;8,22805160497334E-03;8,22801078633288E-03;8,22796651311386E-03;8,22791878542155E-03;8,22786760336634E-03;8,22781296706369E-03;8,22775487663417E-03;8,22769333220347E-03;8,22762833390234E-03;8,22755988186666E-03;8,22748797623737E-03;8,22741261716055E-03;8,22733380478734E-03;8,22725153927399E-03;8,22716582078184E-03;8,22707664947732E-03;8,22698402553196E-03;8,22688794912237E-03;8,22678842043026E-03;8,22668543964242E-03;8,22657900695075E-03;8,22646912255221E-03;8,22635578664887E-03;8,22623899944787E-03;8,22611876116144E-03
1;1;2;2011;2,68971646840495;4,38865263951114;4,05878243958882;3,97796176760432;3,89874040085494;3,82109220018328;3,74498814613153;114,688683250458;8,45892446010492E-03;8,45922059616698E-03;8,4595131852746E-03;8,45980222703911E-03;8,46008772107695E-03;8,46036966700968E-03;8,46064806446397E-03;8,4609229130716E-03;8,46119421246948E-03;8,46146196229963E-03;8,46172616220918E-03;8,46198681185039E-03;8,46224391088065E-03;8,46249745896244E-03;8,46274745576339E-03;8,46299390095624E-03;8,46323679421886E-03;8,46347613523424E-03;8,4637119236905E-03;8,46394415928087E-03;8,46417284170374E-03;8,46439797066259E-03;8,46461954586605E-03;8,46483756702788E-03;8,46505203386696E-03;8,4652629461073E-03;8,46547030347806E-03;8,46567410571351E-03;8,46587435255305E-03;8,46607104374125E-03;8,46626417902776E-03;8,46645375816741E-03;8,46663978092015E-03;8,46682224705105E-03;8,46700115633033E-03;8,46717650853336E-03;8,46734830344062E-03;8,46751654083774E-03;8,4676812205155E-03;8,4678423422698E-03;8,46799990590169E-03;8,46815391121736E-03;8,46830435802813E-03;8,46845124615047E-03;0,008468594575406;8,46873434562145E-03;8,46887055662873E-03;8,46900320826486E-03;8,46913230037203E-03;8,46925783279755E-03;8,46937980539388E-03;8,46949821801863E-03;8,46961307053455E-03;8,22816719866807E-03;8,22827168906323E-03;8,22837271271494E-03;8,22847026951014E-03;8,22856435934081E-03;8,22865498210399E-03;8,22874213770173E-03;8,22882582604111E-03;8,22890604703426E-03;8,22898280059834E-03;8,22905608665553E-03;8,22912590513306E-03;8,22919225596318E-03;8,2292551390832E-03;8,22931455443544E-03;8,22937050196726E-03;8,22942298163105E-03;8,22947199338426E-03;8,22951753718934E-03;8,22955961301379E-03;8,22959822083015E-03;8,22963336061598E-03;8,2296650323539E-03;8,22969323603152E-03;8,22971797164154E-03;8,22973923918164E-03;8,22975703865457E-03;8,22977137006809E-03;8,22978223343502E-03;8,22978962877319E-03;8,22979355610548E-03;8,22979401545977E-03;8,22979100686902E-03;8,22978453037118E-03;8,22977458600927E-03;8,2297611738313E-03;8,22974429389035E-03;8,2297239462445E-03;8,22970013095689E-03;8,22967284809566E-03;0,008229642097734;8,22960787995013E-03;8,22957019482729E-03;8,22952904245375E-03;8,22948442292282E-03;8,22943633633282E-03;8,22938478278711E-03;8,22932976239407E-03;8,22927127526711E-03;8,22920932152468E-03;8,22914390129022E-03;8,22907501469223E-03;8,22900266186422E-03;8,22892684294472E-03;8,22884755807729E-03;8,22876480741051E-03;8,22867859109799E-03;8,22858890929835E-03;8,22849576217523E-03;8,2283991498973E-03;8,22829907263824E-03;8,22819553057676E-03;8,22808852389658E-03;8,22797805278644E-03;8,22786411744009E-03;8,2277467180563E-03;8,22762585483887E-03
1;1;3;2011;3,21522158695156;2,08252165756366;4,05878243958882;3,97796176760432;3,89874040085494;3,82109220018328;3,74498814613153;114,794618234656;8,46064656034495E-03;8,46094149434828E-03;8,46123291354607E-03;8,46152081755482E-03;8,46180520599603E-03;8,46208607849627E-03;8,46236343468713E-03;8,46263727420523E-03;8,46290759669224E-03;8,46317440179487E-03;8,46343768916487E-03;8,46369745845902E-03;8,46395370933917E-03;8,46420644147217E-03;8,46445565452997E-03;8,46470134818951E-03;8,46494352213281E-03;8,46518217604693E-03;8,46541730962397E-03;8,46564892256109E-03;8,46587701456048E-03;8,46610158532941E-03;8,46632263458017E-03;8,46654016203011E-03;8,46675416740166E-03;8,46696465042225E-03;8,46717161082441E-03;8,46737504834571E-03;8,46757496272875E-03;8,46777135372123E-03;8,46796422107587E-03;8,46815356455046E-03;8,46833938390784E-03;8,46852167891593E-03;8,46870044934768E-03;8,46887569498112E-03;8,46904741559933E-03;8,46921561099044E-03;8,46938028094765E-03;8,46954142526923E-03;8,4696990437585E-03;8,46985313622385E-03;8,47000370247871E-03;8,4701507423416E-03;8,4702942556361E-03;8,47043424219083E-03;8,47057070183949E-03;8,47070363442085E-03;8,47083303977873E-03;8,47095891776203E-03;8,4710812682247E-03;8,47120009102577E-03;8,47131538602932E-03;8,22677907804965E-03;0,008226884034031;8,22698555677973E-03;8,22708364618387E-03;8,22717830213638E-03;8,22726952453521E-03;8,22735731328324E-03;8,22744166828832E-03;8,22752258946324E-03;8,22760007672575E-03;8,22767412999855E-03;8,22774474920931E-03;8,22781193429063E-03;8,2278756851801E-03;8,22793600182022E-03;8,22799288415848E-03;8,22804633214731E-03;8,2280963457441E-03;8,22814292491118E-03;8,22818606961586E-03;8,22822577983039E-03;8,22826205553197E-03;8,22829489670276E-03;8,22832430332987E-03;8,22835027540538E-03;8,2283728129263E-03;8,22839191589461E-03;8,22840758431723E-03;8,22841981820606E-03;8,22842861757793E-03;8,22843398245462E-03;8,22843591286289E-03;8,22843440883441E-03;8,22842947040584E-03;8,22842109761878E-03;8,22840929051978E-03;8,22839404916033E-03;8,2283753735969E-03;8,22835326389088E-03;8,22832772010863E-03;8,22829874232146E-03;8,22826633060561E-03;8,22823048504228E-03;8,22819120571764E-03;8,22814849272278E-03;8,22810234615374E-03;8,22805276611152E-03;8,22799975270206E-03;8,22794330603626E-03;8,22788342622994E-03;8,22782011340389E-03;8,22775336768383E-03;8,22768318920042E-03;8,22760957808929E-03;8,22753253449098E-03;0,008227452058551;8,22736815041978E-03;8,22728081025271E-03;8,2271900382101E-03;8,22709583445723E-03;8,22699819916429E-03;8,22689713250642E-03;8,2267926346637E-03;8,22668470582114E-03;8,2265733461687E-03;8,22645855590126E-03;8,22634033521865E-03
1;1;4;2011;1,74097753321793;6,93774170926369;3,9917119587737;3,91221675608424;3,8343001572662;3,75793304255335;3,68308562952296;111,557052706456;8,4642528200239E-03;8,46455031690394E-03;8,46484423727236E-03;8,46513458073661E-03;8,46542134690932E-03;8,46570453540826E-03;8,46598414585633E-03;8,46626017788159E-03;8,46653263111724E-03;8,46680150520164E-03;8,46706679977829E-03;8,46732851449584E-03;8,46758664900811E-03;8,46784120297404E-03;8,46809217605776E-03;8,46833956792852E-03;8,46858337826076E-03;8,46882360673404E-03;8,4690602530331E-03;8,46929331684784E-03;8,46952279787329E-03;8,46974869580969E-03;8,46997101036238E-03;8,47018974124192E-03;8,47040488816397E-03;8,47061645084941E-03;8,47082442902425E-03;8,47102882241966E-03;8,47122963077199E-03;8,47142685382275E-03;8,47162049131862E-03;8,47181054301144E-03;8,47199700865821E-03;8,47217988802111E-03;8,47235918086749E-03;8,47253488696985E-03;8,47270700610587E-03;8,4728755380584E-03;8,47304048261546E-03;8,47320183957025E-03;8,47335960872112E-03;8,47351378987161E-03;8,47366438283042E-03;8,47381138741142E-03;8,47395480343367E-03;8,47409463072139E-03;8,47423086910398E-03;0,008474363518416;8,4744925784972E-03;8,47461804919249E-03;8,47473993035198E-03;8,47485822183093E-03;8,47497292348978E-03;8,2239561982288E-03;8,22406046607705E-03;8,22416124726349E-03;8,22425854167296E-03;8,22435234919535E-03;8,22444266972559E-03;8,22452950316362E-03;8,22461284941445E-03;8,22469270838811E-03;8,22476907999968E-03;8,22484196416927E-03;8,22491136082204E-03;8,22497726988817E-03;8,2250396913029E-03;8,2250986250065E-03;8,22515407094429E-03;8,22520602906661E-03;8,22525449932885E-03;8,22529948169144E-03;8,22534097611986E-03;8,2253789825846E-03;8,22541350106122E-03;8,22544453153031E-03;8,22547207397749E-03;8,22549612839343E-03;8,22551669477383E-03;8,22553377311944E-03;8,22554736343603E-03;8,22555746573444E-03;8,22556408003052E-03;8,22556720634517E-03;8,22556684470433E-03;8,22556299513898E-03;8,22555565768511E-03;8,2255448323838E-03;8,22553051928111E-03;8,22551271842819E-03;8,22549142988118E-03;8,22546665370129E-03;8,22543838995475E-03;8,22540663871284E-03;8,22537140005184E-03;8,22533267405312E-03;8,22529046080304E-03;8,22524476039301E-03;8,22519557291947E-03;8,22514289848391E-03;8,22508673719283E-03;8,22502708915778E-03;8,22496395449532E-03;8,22489733332708E-03;8,22482722577968E-03;8,22475363198479E-03;8,22467655207912E-03;8,2245959862044E-03;8,22451193450737E-03;8,22442439713984E-03;8,2243333742586E-03;8,22423886602551E-03;8,22414087260744E-03;8,22403939417627E-03;8,22393443090893E-03;8,22382598298737E-03;8,22371405059856E-03;8,22359863393449E-03;8,22347973319217E-03;8,22335734857364E-03
1;1;1;2012;5,02082117085383;4,07200175410633;0,925990538490495;3,97841316252572;3,89919284707075;3,82154016848546;3,74542950520244;116,07616601434;8,45605961703824E-03;8,45635720943972E-03;8,45665118765302E-03;8,45694155127248E-03;8,45722829989807E-03;8,45751143313532E-03;8,45779095059534E-03;8,45806685189482E-03;8,45833913665604E-03;8,45860780450689E-03;8,45887285508081E-03;8,45913428801686E-03;8,45939210295966E-03;8,45964629955945E-03;8,45989687747204E-03;8,46014383635884E-03;8,46038717588686E-03;8,46062689572871E-03;8,46086299556256E-03;8,46109547507222E-03;8,46132433394707E-03;8,46154957188211E-03;8,46177118857791E-03;8,46198918374066E-03;8,46220355708216E-03;8,46241430831978E-03;8,46262143717652E-03;8,46282494338097E-03;8,46302482666733E-03;8,46322108677541E-03;8,4634137234506E-03;8,46360273644392E-03;8,46378812551198E-03;8,46396989041702E-03;8,46414803092687E-03;8,46432254681497E-03;8,46449343786037E-03;8,46466070384773E-03;8,46482434456731E-03;8,46498435981501E-03;8,46514074939231E-03;8,46529351310631E-03;8,46544265076972E-03;8,46558816220088E-03;8,46573004722372E-03;8,4658683056678E-03;8,46600293736828E-03;8,46613394216594E-03;8,46626131990716E-03;8,46638507044397E-03;8,46650519363398E-03;8,46662168934044E-03;8,46673455743218E-03;8,23054664314925E-03;8,23064905328891E-03;8,23074792517838E-03;8,23084325871251E-03;8,23093505379167E-03;8,23102331032173E-03;8,23110802821408E-03;8,23118920738564E-03;8,23126684775882E-03;8,23134094926154E-03;8,23141151182726E-03;8,23147853539494E-03;8,23154201990904E-03;8,23160196531956E-03;8,23165837158199E-03;8,23171123865734E-03;8,23176056651216E-03;8,23180635511847E-03;8,23184860445382E-03;8,23188731450129E-03;8,23192248524945E-03;8,23195411669241E-03;8,23198220882975E-03;8,2320067616666E-03;8,2320277752136E-03;8,23204524948687E-03;8,23205918450807E-03;8,23206958030437E-03;8,23207643690844E-03;8,23207975435847E-03;8,23207953269815E-03;8,23207577197668E-03;8,23206847224879E-03;8,23205763357469E-03;8,23204325602012E-03;8,23202533965632E-03;8,23200388456004E-03;8,23197889081352E-03;8,23195035850455E-03;8,23191828772637E-03;8,23188267857777E-03;8,23184353116303E-03;8,23180084559192E-03;8,23175462197975E-03;8,23170486044728E-03;8,23165156112083E-03;8,23159472413218E-03;8,23153434961862E-03;8,23147043772297E-03;8,2314029885935E-03;8,23133200238402E-03;8,23125747925382E-03;8,23117941936769E-03;8,23109782289592E-03;8,23101269001429E-03;8,23092402090408E-03;8,23083181575206E-03;8,2307360747505E-03;8,23063679809715E-03;8,23053398599527E-03;8,23042763865359E-03;8,23031775628634E-03;8,23020433911325E-03;8,23008738735951E-03;8,22996690125582E-03;8,22984288103836E-03;8,22971532694879E-03
